Loyalty ID,First Name,Last Name,Customer Name,Country,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType
670817,Caitlin,Bulman,Caitlin Bulman,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,Bachelor,Rural,69379,Single,Star,12/16/2016,,4118.59,Standard
509513,Billy,Mearse,Billy Mearse,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,College,Rural,0,Single,Star,12/9/2012,,4121.25,Standard
779247,Tesha,Deeley,Tesha Deeley,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Bachelor,Urban,75272,Married,Star,9/19/2012,,4122.57,Standard
111255,Norene,Barahona,Norene Barahona,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,High School or Below,Urban,24732,Married,Star,3/2/2013,,4122.96,Standard
763061,Valene,Brayman,Valene Brayman,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,Bachelor,Urban,34080,Married,Star,4/4/2014,,4126.61,Standard
509108,Letha,Vancleve,Letha Vancleve,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,College,Urban,0,Single,Star,4/13/2018,,4132.59,2018 Promotion
428919,Leona,Parraga,Leona Parraga,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,Bachelor,Suburban,35945,Divorced,Star,7/25/2015,,4139.9,Standard
139863,Ariel,Greenberg,Ariel Greenberg,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Bachelor,Rural,48263,Married,Star,10/10/2015,,4142.56,Standard
695755,Horace,Astolfi,Horace Astolfi,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,Bachelor,Urban,64478,Married,Star,4/3/2012,,4144.87,Standard
355331,Angelo,Kyler,Angelo Kyler,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,male,College,Suburban,0,Divorced,Star,7/7/2013,,4145.02,Standard
578837,Carmelia,Carbonneau,Carmelia Carbonneau,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,male,College,Rural,0,Single,Star,5/7/2012,,4152.65,Standard
603248,Lynwood,Overmyer,Lynwood Overmyer,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,College,Suburban,0,Married,Star,2/10/2016,10/10/2016,4157.7,Standard
467182,Hubert,Rattay,Hubert Rattay,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,female,Bachelor,Rural,96263,Married,Star,12/25/2013,10/22/2018,4160.02,Standard
601407,Karena,Cardone,Karena Cardone,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Rural,55897,Married,Star,9/13/2015,,4165.17,Standard
700871,Ilene,Newman,Ilene Newman,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,female,Bachelor,Rural,58299,Married,Star,12/26/2015,,4165.25,Standard
203809,Stefani,Hiney,Stefani Hiney,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,female,High School or Below,Urban,17161,Married,Star,7/2/2012,,4165.35,Standard
705589,Jaclyn,Waelti,Jaclyn Waelti,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,female,College,Rural,0,Single,Star,5/22/2012,,4165.99,Standard
354438,Maricela,Veals,Maricela Veals,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,College,Rural,0,Married,Star,9/1/2018,,4167.09,Standard
746060,Bonita,Fyke,Bonita Fyke,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,College,Rural,0,Married,Star,4/20/2014,,4167.09,Standard
469718,Dusty,Luckadoo,Dusty Luckadoo,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Rural,56901,Married,Star,1/13/2013,,4167.42,Standard
164429,Elli,Lefaver,Elli Lefaver,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Bachelor,Rural,35457,Single,Star,9/25/2012,,4169.36,Standard
708373,Petronila,Mckinnon,Petronila Mckinnon,Canada,Ontario,Toronto,43.653225,-79.383186,M2P 4F6,female,Bachelor,Suburban,35457,Single,Star,3/26/2017,,4169.36,Standard
225088,Audrie,Wolfgramm,Audrie Wolfgramm,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Suburban,90310,Married,Star,9/25/2015,,4170.34,Standard
100214,Loren,Juenemann,Loren Juenemann,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Suburban,42837,Married,Star,8/6/2015,,4170.57,Standard
459999,Kimberlee,Jubic,Kimberlee Jubic,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Suburban,29462,Single,Star,9/19/2017,,4170.69,Standard
553936,Tianna,Kozakiewicz,Tianna Kozakiewicz,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Rural,29462,Single,Star,12/11/2014,8/11/2015,4170.69,Standard
268128,Deeann,Yslava,Deeann Yslava,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,female,High School or Below,Urban,14108,Married,Star,1/23/2013,,4177.88,Standard
930584,Winston,Bjornberg,Winston Bjornberg,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,College,Urban,0,Single,Star,7/31/2015,,4185.76,Standard
327796,Hanna,Eblin,Hanna Eblin,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,College,Urban,0,Single,Star,6/9/2017,,4191.06,Standard
947467,Milton,Ramal,Milton Ramal,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Urban,24641,Married,Star,2/26/2015,,4196.43,Standard
743510,Agueda,Botello,Agueda Botello,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,College,Suburban,0,Single,Star,5/21/2016,,4196.65,Standard
580324,Rima,Manetta,Rima Manetta,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Rural,39913,Married,Star,6/18/2013,,4198.03,Standard
845613,Jerald,Shiring,Jerald Shiring,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,male,Bachelor,Urban,30598,Married,Star,10/13/2018,6/13/2019,4198.03,Standard
936088,Tierra,Lumbert,Tierra Lumbert,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Rural,30598,Married,Star,2/28/2018,,4198.03,2018 Promotion
423324,Florencio,Earps,Florencio Earps,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,Bachelor,Suburban,51510,Divorced,Star,12/10/2017,,4200.37,Standard
101945,Dinorah,Squillace,Dinorah Squillace,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,male,Bachelor,Urban,74057,Married,Star,11/25/2013,,4202.66,Standard
713636,Ana,Herdes,Ana Herdes,Canada,Ontario,London,42.984924,-81.245277,M5B 3E4,male,Doctor,Suburban,10097,Married,Star,8/9/2014,,4212.8,Standard
302509,Shon,Pernice,Shon Pernice,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Doctor,Urban,12160,Married,Star,3/30/2017,,4213.92,Standard
789421,Meda,Massoud,Meda Massoud,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,College,Suburban,0,Single,Star,11/25/2016,,4217.86,Standard
914255,Somer,Dibartolo,Somer Dibartolo,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,College,Suburban,0,Single,Star,11/10/2015,7/10/2016,4217.86,Standard
242377,Jada,Aurges,Jada Aurges,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,College,Rural,0,Single,Star,4/12/2018,,4221.31,2018 Promotion
404426,Myung,Duliba,Myung Duliba,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Doctor,Suburban,14170,Married,Star,9/7/2014,,4223.27,Standard
260106,Apolonia,Leicher,Apolonia Leicher,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Rural,77853,Single,Star,6/22/2013,4/30/2017,4228.25,Standard
154643,Grisel,Vanfossan,Grisel Vanfossan,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,College,Suburban,0,Married,Star,2/28/2018,,4228.73,2018 Promotion
438023,Johnnie,Flennoy,Johnnie Flennoy,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,College,Suburban,0,Married,Star,1/3/2013,,4228.73,Standard
397518,Karima,Santeramo,Karima Santeramo,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,male,Bachelor,Rural,60334,Married,Star,1/31/2018,9/30/2018,4235.18,Standard
645742,Billie,Gunzalez,Billie Gunzalez,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Suburban,60334,Married,Star,8/20/2014,8/26/2015,4235.18,Standard
872932,Lelah,Mullens,Lelah Mullens,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,High School or Below,Urban,25866,Married,Star,3/9/2015,,4236.3,Standard
407945,Gabriele,Corell,Gabriele Corell,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Urban,59038,Married,Star,12/26/2012,,4236.47,Standard
211714,Genevie,Nicholsen,Genevie Nicholsen,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Doctor,Suburban,14476,Married,Star,6/8/2015,,4236.84,Standard
410982,Dewayne,Foraker,Dewayne Foraker,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Master,Rural,29465,Married,Star,2/16/2017,,4237.37,Standard
905213,Davina,Cooey,Davina Cooey,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Master,Rural,29465,Married,Star,10/20/2015,,4237.37,Standard
147898,Sherita,Fodera,Sherita Fodera,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,High School or Below,Suburban,19834,Divorced,Star,8/15/2012,,4241.64,Standard
530105,Delphine,Bohm,Delphine Bohm,Canada,Ontario,London,42.984924,-81.245277,M5B 3E4,male,College,Suburban,0,Single,Star,11/8/2017,7/8/2018,4242.69,Standard
610946,Kellie,Wenclawiak,Kellie Wenclawiak,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Suburban,34220,Married,Star,12/7/2016,,4244.47,Standard
383108,Chet,Grillette,Chet Grillette,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Rural,44537,Married,Star,6/8/2012,,4247.68,Standard
836343,Pasquale,Woodin,Pasquale Woodin,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,female,Bachelor,Suburban,44537,Married,Star,4/20/2017,,4247.68,Standard
398535,Val,Coryell,Val Coryell,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,College,Suburban,0,Single,Star,4/10/2018,12/10/2018,4250.28,2018 Promotion
585357,Allyson,Fyffe,Allyson Fyffe,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,College,Urban,0,Single,Star,10/23/2016,,4250.28,Standard
784804,Gabriel,Barrera,Gabriel Barrera,Canada,Alberta,Banff,51.178398,-115.5708,T4V 1D4,female,College,Rural,0,Single,Star,8/15/2015,,4250.28,Standard
719633,Elnora,Holzmiller,Elnora Holzmiller,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,Bachelor,Suburban,27608,Divorced,Star,12/3/2016,,4250.78,Standard
715764,Jina,Herbin,Jina Herbin,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R3R 3T4,male,College,Urban,0,Single,Star,8/2/2016,,4253.28,Standard
753473,Jude,Lupkin,Jude Lupkin,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Doctor,Suburban,11904,Single,Star,7/6/2013,,4254.62,Standard
980856,Kayleen,Gandee,Kayleen Gandee,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,Doctor,Suburban,11904,Single,Star,2/5/2015,,4254.62,Standard
271660,Alissa,Joosten,Alissa Joosten,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,College,Suburban,0,Married,Star,4/24/2015,,4270.03,Standard
377471,Rene,Brafman,Rene Brafman,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,College,Rural,0,Married,Star,4/23/2018,,4270.03,2018 Promotion
830547,Dortha,Detar,Dortha Detar,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Rural,26245,Single,Star,5/11/2018,1/11/2019,4271.2,Standard
264936,Kelley,Mento,Kelley Mento,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,College,Rural,0,Single,Star,8/10/2013,,4272.81,Standard
436498,Helene,Jacks,Helene Jacks,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,College,Rural,0,Single,Star,11/25/2013,3/20/2016,4272.81,Standard
976513,Crissy,Omarah,Crissy Omarah,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Urban,82214,Married,Star,8/5/2014,,4273.59,Standard
828776,Angelika,Stachowiak,Angelika Stachowiak,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,Bachelor,Rural,39621,Married,Star,5/26/2017,,4274.62,Standard
240362,Kimberlee,Keltner,Kimberlee Keltner,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Suburban,36692,Married,Star,10/13/2014,,4276.36,Standard
137845,Danille,Dimmitt,Danille Dimmitt,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Bachelor,Rural,77265,Married,Star,6/16/2013,,4277.27,Standard
430569,Fausto,Ugaz,Fausto Ugaz,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Bachelor,Urban,75921,Married,Star,10/16/2016,,4277.56,Standard
317001,Jaleesa,Rucky,Jaleesa Rucky,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Bachelor,Suburban,40864,Married,Star,8/31/2018,,4282.95,Standard
625870,Lucie,Buther,Lucie Buther,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Rural,40864,Married,Star,8/3/2013,,4282.95,Standard
660554,Isis,Milinazzo,Isis Milinazzo,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,female,Bachelor,Rural,40864,Married,Star,10/11/2017,,4282.95,Standard
917630,Modesto,Earhart,Modesto Earhart,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,Bachelor,Suburban,40864,Married,Star,12/1/2016,,4282.95,Standard
670686,Milan,Sandmeier,Milan Sandmeier,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,College,Urban,0,Single,Star,5/7/2018,,4291.06,Standard
717660,Carmen,Rowden,Carmen Rowden,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,College,Urban,0,Single,Star,3/15/2015,,4293.01,Standard
450621,Victorina,Kula,Victorina Kula,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Suburban,61737,Married,Star,3/2/2015,,4296.6,Standard
939562,Chasity,Grovier,Chasity Grovier,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,female,Bachelor,Urban,86860,Married,Star,12/17/2016,,4297.02,Standard
135250,Kayce,Pagliuca,Kayce Pagliuca,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,male,Bachelor,Suburban,76778,Married,Star,8/24/2013,,4298.66,Standard
714555,Jarred,Zingler,Jarred Zingler,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,Bachelor,Suburban,44388,Divorced,Star,8/17/2013,,4299.84,Standard
947868,Margarett,Krasnecky,Margarett Krasnecky,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Suburban,88590,Married,Star,5/19/2012,,4300.9,Standard
573661,Lavinia,Renker,Lavinia Renker,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,Bachelor,Suburban,74057,Single,Star,8/8/2018,,4303.64,Standard
228580,Elfrieda,Namm,Elfrieda Namm,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,Bachelor,Suburban,31071,Single,Star,5/13/2012,,4305.79,Standard
557500,Coral,Precythe,Coral Precythe,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,female,Bachelor,Urban,24188,Married,Star,11/4/2015,,4305.81,Standard
238233,Aaron,Naber,Aaron Naber,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,Bachelor,Urban,73345,Married,Star,4/21/2017,,4307.42,Standard
979309,Dave,Kearby,Dave Kearby,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Bachelor,Suburban,43386,Single,Star,3/18/2013,,4312.77,Standard
885497,Kendra,Tollefson,Kendra Tollefson,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,College,Urban,0,Single,Star,3/5/2018,,4313.34,2018 Promotion
833569,Ji,Schumacker,Ji Schumacker,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,female,College,Urban,0,Single,Star,9/13/2017,,4314.07,Standard
120046,Jestine,Duker,Jestine Duker,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Suburban,33488,Married,Star,7/12/2017,,4314.17,Standard
816881,Josphine,Lohry,Josphine Lohry,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Rural,33488,Married,Star,6/18/2018,,4314.17,Standard
717700,Renna,Gougis,Renna Gougis,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,Bachelor,Suburban,41252,Married,Star,9/16/2015,,4315.79,Standard
962278,Jessika,Scarbro,Jessika Scarbro,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,male,Doctor,Rural,17572,Married,Star,4/23/2018,,4318.43,2018 Promotion
245465,Audra,Mulhearn,Audra Mulhearn,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,male,Doctor,Suburban,11811,Married,Star,8/20/2015,,4319.15,Standard
510372,Euna,Herran,Euna Herran,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,College,Suburban,0,Divorced,Star,7/15/2018,,4322.24,Standard
709920,Lekisha,Pipkin,Lekisha Pipkin,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Bachelor,Rural,69040,Married,Star,1/6/2013,,4327.1,Standard
156031,Carter,Balette,Carter Balette,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,female,Bachelor,Urban,72531,Married,Star,12/19/2014,8/19/2015,4328.37,Standard
143784,Stephenie,Gossi,Stephenie Gossi,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Suburban,60475,Married,Star,1/15/2013,,4330.39,Standard
602176,Jude,Dugas,Jude Dugas,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Urban,60475,Married,Star,8/20/2016,5/17/2018,4330.39,Standard
870998,Thalia,Manera,Thalia Manera,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,Bachelor,Suburban,60475,Married,Star,4/10/2016,,4330.39,Standard
958224,Raelene,Benkert,Raelene Benkert,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Suburban,60475,Married,Star,12/27/2015,,4330.39,Standard
837628,Katelynn,Dua,Katelynn Dua,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Rural,39660,Married,Star,10/9/2014,,4330.77,Standard
395460,Haywood,Sipper,Haywood Sipper,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,male,College,Suburban,0,Single,Star,12/31/2013,,4330.8,Standard
136547,Misti,Tolleson,Misti Tolleson,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,female,Bachelor,Urban,82302,Married,Star,9/9/2012,,4331.46,Standard
780631,Josephina,Conales,Josephina Conales,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Rural,82302,Married,Star,11/4/2018,,4331.46,Standard
166712,Leeann,Sigg,Leeann Sigg,Canada,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,male,Master,Rural,23904,Single,Star,8/8/2014,,4334.06,Standard
217695,Veronica,Dotter,Veronica Dotter,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Master,Suburban,23904,Single,Star,9/12/2013,,4334.06,Standard
263707,Mason,Gaier,Mason Gaier,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,female,Master,Urban,23904,Single,Star,5/14/2014,,4334.06,Standard
638368,Leigh,Marean,Leigh Marean,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Master,Urban,23904,Single,Star,11/7/2013,,4334.06,Standard
695529,Victorina,Parmer,Victorina Parmer,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Master,Rural,23904,Single,Star,12/31/2012,,4334.06,Standard
871203,Alberta,Rothrock,Alberta Rothrock,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,Master,Rural,23904,Single,Star,12/24/2017,,4334.06,Standard
915571,Mariette,Schuepfer,Mariette Schuepfer,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,Master,Rural,23904,Single,Star,7/30/2015,,4334.06,Standard
642109,Isadora,Mollett,Isadora Mollett,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,Bachelor,Rural,86096,Married,Star,2/20/2014,,4335.35,Standard
833701,Nanci,Thew,Nanci Thew,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,College,Rural,0,Single,Star,2/11/2014,,4340.86,Standard
275442,Carlene,Gutgesell,Carlene Gutgesell,Canada,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,male,Bachelor,Suburban,75648,Married,Star,1/14/2016,,4349.31,Standard
374345,Kerrie,Benzel,Kerrie Benzel,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,female,Bachelor,Rural,75648,Married,Star,10/10/2015,,4349.31,Standard
384825,Vonnie,Bagni,Vonnie Bagni,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,Bachelor,Urban,75648,Married,Star,8/17/2012,,4349.31,Standard
559233,Sebastian,Burleigh,Sebastian Burleigh,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,Bachelor,Rural,75648,Married,Star,7/23/2018,,4349.31,Standard
564650,Nicky,Keltner,Nicky Keltner,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Suburban,75648,Married,Star,8/26/2013,,4349.31,Standard
277649,Zoe,Villagrana,Zoe Villagrana,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,male,Bachelor,Suburban,86001,Divorced,Star,8/8/2012,,4358.76,Standard
176885,Gregg,Willies,Gregg Willies,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Bachelor,Suburban,79583,Married,Star,12/21/2015,8/21/2016,4361.37,Standard
732013,Kristle,Dilbert,Kristle Dilbert,Canada,Ontario,Toronto,43.653225,-79.383186,M2P 4F6,female,Bachelor,Urban,79583,Married,Star,9/7/2015,,4361.37,Standard
793318,Sheila,Hismith,Sheila Hismith,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,College,Rural,0,Single,Star,2/26/2016,,4362.77,Standard
830024,Carylon,Slocumb,Carylon Slocumb,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,College,Urban,0,Single,Star,4/17/2015,,4362.77,Standard
223684,Soraya,Geimer,Soraya Geimer,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Urban,58842,Married,Star,7/2/2018,,4362.93,Standard
723262,Nilda,Medas,Nilda Medas,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,male,Bachelor,Suburban,58842,Married,Star,10/29/2018,,4362.93,Standard
879892,Josette,Isita,Josette Isita,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,male,Bachelor,Urban,54514,Divorced,Star,5/6/2018,,4363.12,Standard
966117,Tana,Jehle,Tana Jehle,Canada,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,male,Bachelor,Rural,54514,Divorced,Star,9/17/2012,,4363.12,Standard
258358,Eddie,Cuzman,Eddie Cuzman,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,College,Suburban,0,Single,Star,7/25/2016,3/25/2017,4363.2,Standard
